,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.31,1.29,0.74,0.94,1.00,1.08,1.17,1.43
1,44,39,46,35,41,36,28,26
2,1.41,1.18,0.71,0.85,0.87,1.01,1.14,1.38
3,1.65,0.95,0.97,1.21,0.98,0.98,1.28,1.45
4,162%,48%,3%,0%,-41%,3%,32%,20%
