,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.54,0.53,0.38,0.39,0.38,0.28,-,-
1,10,8,4,4,3,5,,
2,0.49,0.46,0.26,0.34,0.34,0.24,0.22,0.22
3,0.63,0.55,0.25,0.46,0.29,0.25,0.23,0.22
4,-21%,-20%,-63%,-12%,-54%,-55%,-8%,-52%
