,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,2.49,2.19,1.10,2.48,2.96,3.66,4.30,3.97
1,19,13,10,8,10,11,10,10
2,2.42,2.18,0.93,2.42,2.80,3.47,4.07,3.89
3,2.56,3.18,1.86,3.36,3.36,4.10,4.15,3.77
4,-26%,-24%,-56%,-12%,31%,29%,123%,12%
