,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,0.61,0.25,-0.18,0.36,0.42,0.29,0.53,0.57
1,29,23,17,19,16,9,11,11
2,0.61,0.21,-0.19,0.32,0.38,0.39,0.52,0.55
3,0.60,0.08,0.15,0.39,0.22,0.38,0.55,0.62
4,-2%,-84%,-78%,-35%,-63%,375%,267%,59%
