,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22,FQ3 '22
0,0.68,-0.22,-0.14,0.50,0.45,0.18,0.81,0.86
1,14,12,7,8,6,6,7,13
2,0.63,-0.18,-0.40,0.45,0.28,0.17,0.78,0.84
3,0.50,-1.27,0.35,0.78,0.30,0.54,1.28,0.89
4,-40%,-510%,-43%,39%,-40%,143%,266%,14%
