,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,5.10,5.85,5.78,6.17,6.50,6.37,6.61,2.83
1,40,27,28,26,36,26,27,23
2,4.99,5.80,5.72,6.09,6.42,6.30,6.53,1.97
3,5.29,6.08,6.13,6.25,6.38,6.56,6.52,2.21
4,21%,2%,24%,10%,21%,8%,6%,-65%
