,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.49,0.41,0.39,-,-,-,-,0.65
1,4,3,3,,,,,5
2,0.46,0.40,0.39,0.60,0.45,0.47,0.56,0.63
3,0.47,0.39,0.38,0.64,0.47,0.46,0.63,0.71
4,-4%,-19%,-42%,5%,0%,18%,66%,11%
