,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.64,0.37,-0.43,-,-0.66,-0.40,0.61,0.72
1,4,3,4,,3,3,3,4
2,0.52,0.41,-0.55,-0.53,-0.71,-0.45,0.61,0.77
3,0.48,0.53,-0.25,-0.41,-0.74,-0.53,0.87,1.28
4,-79%,-2%,-111%,-124%,-254%,-200%,448%,412%
