,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,0.91,0.99,0.70,-,0.87
1,,,,7,7,6,,5
2,-,-,-,0.90,0.98,0.67,0.88,0.81
3,0.88,0.70,0.79,0.91,0.98,0.63,0.92,0.91
4,69%,32%,58%,8%,11%,-10%,16%,0%
