,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.36,0.35,0.25,0.23,0.22,0.32,0.57,0.31
1,15,22,9,12,7,6,8,11
2,0.36,0.33,0.27,0.25,0.26,0.29,0.26,0.27
3,0.38,0.16,0.13,-0.29,0.19,1.21,0.20,0.20
4,46%,-54%,-61%,-191%,-50%,656%,54%,169%
