,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21
0,0.17,0.15,0.15,0.15,0.14,0.13,0.13,0.13
1,8,7,6,8,6,6,6,6
2,0.17,0.16,0.16,0.16,0.14,0.13,0.13,0.14
3,0.15,0.15,0.16,0.11,0.12,0.13,0.12,0.17
4,-17%,-21%,-6%,-35%,-20%,-13%,-25%,55%
