,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0,-0.02,-0.02,0.06,0.04,0.03,-,-
1,4,5,3,3,3,3,,
2,-0.01,-0.05,-0.06,0.05,0.03,0.05,0.10,0.10
3,0.25,0.23,-0.07,0.04,-0.01,-0.18,0.09,0.08
4,292%,229%,-170%,-33%,-104%,-178%,229%,100%
