,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.03,0.05,-,-,-,-0.20,-,-
1,3,4,,,,3,,
2,0.02,0.07,-0.08,0,-0.13,-0.10,-0.02,-0.06
3,0.03,0.05,-2.82,-0.39,-0.85,-0.43,-0.49,-0.32
4,-90%,350%,-1759%,-3800%,-2933%,-960%,83%,18%
