,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.70,1.59,1.55,1.92,2.10,2.19,1.85,1.80
1,62,76,67,61,52,38,34,30
2,1.68,1.57,1.47,1.90,2.04,2.08,1.74,1.76
3,1.30,1.68,1.11,2.11,2.19,2.08,1.87,2.65
4,-10%,-5%,-39%,21%,68%,24%,68%,26%
