,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.96,1.78,1.54,1.40,1.06,1.22,1.59,2.74
1,19,22,21,18,13,11,7,11
2,1.89,1.75,1.37,1.17,0.94,1.15,1.38,2.65
3,2.34,2.14,1.92,-6.66,0.22,1.76,1.92,3.35
4,44%,27%,-21%,-431%,-91%,-18%,0%,150%
