,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.34,-,-0.27,-,-0.29,-0.34,-0.37,-0.39
1,6,,3,,3,3,3,4
2,-0.32,-0.25,-0.26,-0.28,-0.26,-0.33,-0.37,-0.35
3,-0.27,-0.25,-0.28,-0.20,-0.32,-0.34,-0.45,-0.42
4,40%,40%,32%,46%,-19%,-36%,-61%,-110%
