,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.59,-0.52,-0.53,-,-,-0.53,-,-0.55
1,4,3,3,,,3,,3
2,-0.58,-0.50,-0.52,-0.66,-0.50,-0.54,-0.59,-0.55
3,-0.63,-0.67,-0.72,-0.56,-0.53,-0.62,-0.60,-0.69
4,7%,3%,-26%,12%,16%,7%,17%,-23%
