,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.46,0.47,0.34,0.85,0.98,0.86,0.80,0.81
1,13,24,17,14,8,10,9,8
2,0.47,0.42,0.31,0.84,0.95,0.79,0.79,0.76
3,0.50,0.40,0.32,0.86,1.06,0.74,0.83,0.60
4,25%,21%,167%,139%,112%,85%,159%,-30%
