,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.82,0.63,1.14,1.10,1.11,1.43,1.58
1,,6,5,4,5,4,3,3
2,-,0.80,0.60,1.01,0.78,1.03,1.32,1.54
3,1.10,1.12,0.63,1.79,1.33,1.27,1.55,1.62
4,3%,13%,-54%,23%,21%,13%,146%,-9%
