,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.50,0.48,0.18,0.47,0.56,0.50,0.57,0.57
1,23,11,14,13,18,12,9,8
2,0.49,0.44,0.19,0.44,0.53,0.47,0.55,0.53
3,0.49,0.50,0.34,0.51,0.50,0.54,0.64,0.54
4,25%,14%,-26%,9%,3%,7%,88%,6%
