,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.15,1.73,-,-,-,1.86,-,-
1,4,3,,,,3,,
2,1.13,1.78,0.62,0.49,1.15,1.84,0.67,0.60
3,1.04,1.77,0.64,0.56,1.24,1.97,0.78,0.71
4,-5%,5%,28%,47%,19%,11%,22%,27%
