,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.05,-0.03,0,0.09,0.13,0.08,0.12,0.08
1,46,32,33,41,36,32,17,11
2,0.04,-0.04,-0.02,0.07,0.10,0.06,0.09,0.06
3,0.07,-0.02,0.09,0.11,0.12,0.08,0.09,-0.15
4,17%,33%,1000%,450%,71%,500%,0%,-236%
