,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.68,-0.06,-,-,-,-0.12,-,-
1,4,4,,,,3,,
2,0.65,-0.09,0.18,0.34,0.59,-0.18,0.63,0.38
3,0.72,-0.34,0.33,0.42,0.78,0.04,0.90,0.29
4,16%,-3500%,-71%,-24%,8%,112%,173%,-31%
