,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-,0.87,1.06,1.04
1,,,,,,4,3,4
2,-,-,-,-,0.79,0.81,1.00,0.94
3,0.74,0.69,0.06,0.65,0.92,1.08,1.17,1.32
4,19%,15%,-92%,-23%,24%,57%,1850%,103%
