,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.19,0.22,0.22,0.34,0.33,0.38,0.38,0.33
1,10,7,11,3,6,5,5,3
2,0.17,0.21,0.19,0.33,0.33,0.36,0.37,0.33
3,0.17,0.22,0.22,0.34,0.33,0.36,0.36,0.30
4,113%,69%,116%,110%,96%,63%,66%,-10%
