,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.28,-0.24,-0.11,-0.07,-0.08,-0.07,-0.07,-0.08
1,9,10,17,7,11,4,5,7
2,-0.27,-0.24,-0.15,-0.08,-0.07,-0.07,-0.08,-0.09
3,-0.30,-0.22,-0.09,-0.08,-0.07,-0.07,-0.08,-0.08
4,14%,35%,74%,74%,77%,68%,11%,0%
