,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.52,-0.67,-3.15,0.44,1.06,0.78,1.01,0.34
1,24,19,14,13,13,6,6,6
2,0.41,-0.83,-3.39,0.43,1.02,0.68,0.85,0.15
3,0.28,-0.31,-2.15,0.33,1.68,1.09,0.84,0.17
4,-78%,-160%,-279%,-73%,500%,452%,139%,-48%
