,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.54,0.91,0.02,-0.02,-0.35,0.40,-0.06,0.27
1,15,13,11,13,13,12,12,11
2,0.52,1.06,-0.05,-0.04,-0.69,0.33,-0.31,0.18
3,1.04,1.06,0.09,0.15,0.11,0.34,0.18,0.42
4,-35%,467%,-88%,-77%,-89%,-68%,100%,180%
