,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.30,-0.17,-1.38,-1.32,-1.40,-1.38,-1.08,-0.45
1,21,19,21,16,12,14,11,9
2,0.24,-0.17,-1.40,-1.29,-1.37,-1.31,-0.85,-0.36
3,0.47,-0.35,-1.80,-1.48,-1.77,-3.57,-1.15,2.31
4,-24%,-178%,-337%,-500%,-477%,-920%,36%,256%
