,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.48,0.43,0.38,0.46,0.60,0.58,0.66,0.69
1,10,9,10,8,6,9,7,8
2,0.47,0.41,0.38,0.43,0.51,0.55,0.60,0.59
3,0.53,0.49,0.52,0.60,0.61,0.66,0.72,0.66
4,10%,9%,-2%,25%,15%,35%,38%,10%
