,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.46,-0.05,-0.21,0.03,-,-,-0.07,-0.11
1,4,3,3,3,,,3,3
2,0.42,-0.08,-0.25,-0.01,-0.02,-0.13,-0.15,-0.21
3,0.43,0.45,-0.54,-0.45,-1.10,0.20,0.45,0.04
4,-20%,45%,-181%,-170%,-356%,-56%,183%,109%
