,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.22,0.27,0.14,0.44,0.49,0.57,0.65,0.65
1,14,9,7,5,6,6,7,5
2,0.21,0.26,0.07,0.41,0.45,0.54,0.63,0.57
3,0.26,0.34,0.13,0.56,0.47,0.68,0.73,0.60
4,30%,17%,-62%,107%,81%,100%,462%,7%
