,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,0.59,-,-,-,0.68
1,,,,3,,,,4
2,-,0.17,0.67,0.59,0.05,0.07,0.62,0.68
3,0.25,0.21,0.66,0.59,0.08,0.10,0.76,0.91
4,25%,11%,-10%,-19%,-68%,-52%,15%,54%
