,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,-,0.36,0.19,0.30,0.34,0.37,0.46,0.34
1,,8,5,3,3,5,3,3
2,-,0.37,0.15,0.25,0.31,0.36,0.44,0.35
3,0.33,0.42,0.25,0.32,0.34,0.42,0.41,0.35
4,-13%,-16%,-55%,19%,3%,0%,64%,9%
