,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.07,-0.10,-0.24,-0.14,-,-0.04,0.05,0.10
1,7,5,4,3,,4,3,3
2,0.07,-0.07,-0.21,-0.17,-0.10,-0.08,0.04,0.06
3,-0.35,0.04,-0.10,-0.10,-0.05,-0.07,0.08,0.09
4,-600%,-71%,-150%,-148%,86%,-275%,180%,190%
