,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.40,0.39,0.62,0.72,0.79,0.63,0.70,0.85
1,6,12,6,12,7,8,3,10
2,0.40,0.36,0.60,0.65,0.72,0.58,0.65,0.81
3,0.40,0.69,0.77,0.92,0.70,0.72,0.82,0.91
4,-9%,165%,97%,124%,75%,4%,6%,-1%
