,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.49,0.94,-0.45,-0.09,0.13,0.07,0.52,1.06
1,30,35,31,19,13,17,17,14
2,1.47,0.87,-0.41,-0.08,0.10,0.04,0.47,0.99
3,1.57,0.26,-0.64,0.06,0.12,0.10,0.79,0.99
4,9%,-82%,-141%,-96%,-92%,-62%,223%,1550%
