,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,0.14,0.13,0.17,0.22,0.27,0.28,0.30,0.35
1,15,9,11,9,13,11,8,10
2,0.13,0.12,0.16,0.20,0.24,0.23,0.30,0.33
3,0.14,0.15,0.22,0.32,0.33,0.28,0.32,0.40
4,56%,114%,175%,146%,136%,87%,45%,25%
