,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,2.47,1.86,0.60,1.46,2.57,2.13,2.18,2.34
1,30,23,21,20,21,17,15,13
2,2.46,1.81,0.56,1.41,2.55,1.99,2.14,2.29
3,2.49,1.84,0.64,2.14,2.81,1.93,2.25,2.20
4,14%,-2%,-68%,12%,13%,5%,252%,3%
