,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.89,-0.78,-0.62,-0.84,-0.62,-0.61,9.37,-0.98
1,10,5,5,8,7,6,4,4
2,-0.74,-0.62,-0.65,1.99,-0.87,-0.89,2.97,-1.05
3,-0.97,-0.63,-0.96,-1.21,-0.01,-0.91,8.51,-0.79
4,-64%,15%,-16%,-109%,99%,-44%,986%,35%
