,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,0.70,3.69,-0.09,0.78,1.02,5.26,2.86,-
1,9,7,7,3,5,4,3,
2,0.48,3.32,-0.08,0.67,0.69,5.09,2.00,2.56
3,0.29,3.24,2.24,1.96,2.25,6.96,2.44,1.94
4,-44%,-23%,131%,284%,676%,115%,9%,-1%
