,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,0.47,0.16,-0.15,-,0.24,0.23,0.02,-
1,6,8,3,,3,3,3,
2,0.46,0.17,-0.13,0.07,0.22,0.19,0.03,0.11
3,0.28,0.01,-0.11,0.12,0.30,0.03,0.07,0.12
4,-30%,-97%,-173%,-59%,7%,200%,164%,0%
