,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.42,0.48,0.53,-,-,0.57,-,0.61
1,3,7,6,,,6,,3
2,0.46,0.50,0.50,0.51,0.59,0.54,0.57,0.63
3,0.62,0.77,0.60,0.55,0.62,0.44,0.55,0.61
4,44%,157%,62%,104%,0%,-43%,-8%,11%
