,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.09,-0.03,0.02,0.05,0.18,0.03,0.06,-
1,6,4,5,4,4,3,10,
2,0.08,-0.04,0.01,-0.01,0.14,0.01,0.03,0.10
3,0.15,0.05,0.23,0.03,0.08,0.01,-,-
4,-46%,400%,1043%,67%,-46%,-75%,-,-
