,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.35,0.51,0.42,0.40,-,0.45,0.47,0.42
1,5,4,6,3,,4,3,3
2,0.34,0.49,0.38,0.38,0.46,0.42,0.43,0.38
3,0.37,0.48,0.44,0.39,0.54,0.58,0.48,0.46
4,85%,33%,52%,44%,46%,21%,9%,18%
