,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.58,0.47,0.41,0.52,0.53,0.50,0.57,0.60
1,9,8,8,7,7,6,3,4
2,0.56,0.45,0.34,0.53,0.49,0.48,0.54,0.56
3,0.57,0.53,0.52,0.56,0.51,0.59,0.66,0.66
4,10%,23%,6%,0%,-11%,11%,27%,18%
