,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.07,-0.76,-1.34,-0.25,1.01,0.62,1.52,2.26
1,9,6,6,4,6,6,4,3
2,0.03,-0.85,-1.29,-0.32,0.95,0.58,1.39,2.09
3,-0.01,-1.38,-0.95,1.21,0.83,1.09,2.40,2.55
4,-101%,-224%,-168%,-20%,8400%,179%,353%,111%
