,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.07,-,-,0.11,1.06,-,1.36
1,,6,,,3,5,,4
2,-,0.08,-0.89,-0.86,0.13,1.03,1.15,1.32
3,0.13,0.10,-0.84,-1.03,0.15,1.07,1.24,1.29
4,-89%,-86%,-347%,-281%,15%,970%,248%,225%
