,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-0.23,-0.28,-,-,-,-,-
1,,4,3,,,,,
2,-0.39,-0.34,-0.33,-0.29,-0.27,-,-,-
3,-0.03,-0.15,-0.48,-0.21,-0.35,0.84,-0.02,0.88
4,96%,-114%,-127%,-75%,-1067%,660%,96%,519%
