,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22
0,1.52,1.41,1.58,1.61,2.41,2.50,2.53,2.78
1,17,9,11,8,4,3,3,5
2,1.40,1.37,1.42,1.52,1.86,2.16,2.34,2.71
3,1.40,1.61,1.46,2.47,2.53,2.30,2.47,2.12
4,5%,28%,23%,72%,81%,43%,69%,-14%
