,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,2.20,1.18,1.41,1.72,2.68,2.39,3.02,3.59
1,6,8,7,7,7,7,8,6
2,2.17,1.09,1.45,1.66,2.67,2.30,2.96,3.54
3,2.20,0.97,1.59,2.08,3.17,2.84,3.34,4.04
4,-14%,-47%,0%,12%,44%,193%,110%,94%
