,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,0.79,0.72,0.88,0.95,0.97,0.89,1.00,1.11
1,11,7,6,6,4,8,5,6
2,0.76,0.71,0.86,0.97,0.93,0.83,0.97,1.16
3,0.80,0.73,0.93,1.03,1.04,0.89,1.07,1.26
4,11%,14%,12%,27%,30%,22%,15%,22%
