,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-0.04,-0.04,0.11,0.10,-0.04,-0.11,0.03
1,,7,5,6,5,7,5,6
2,-,-0.06,-0.06,0.10,0.09,-0.02,-0.03,0.09
3,0.12,-0.07,0,0.09,-0.08,-0.26,-0.17,-0.05
4,140%,30%,100%,0%,-167%,-271%,-,-156%
