,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.50,0.46,0.44,-,-,-,-,0.41
1,10,5,4,,,,,3
2,0.48,0.45,0.43,0.45,0.43,0.44,0.43,0.39
3,0.54,0.48,0.47,0.47,0.60,0.55,0.44,0.46
4,8%,-31%,-13%,-18%,11%,15%,-6%,-2%
