,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.40,-,-,-,0.56,-,1.03
1,,4,,,,3,,5
2,-,0.40,0.53,0.36,0.44,0.54,0.60,1.24
3,0.47,0.48,0.53,0.40,0.64,0.58,0.88,1.54
4,-18%,-59%,-7%,-27%,36%,21%,66%,285%
