,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,0.14,0.15,0.14,0.17,0.14,0.15,0.17,0.17
1,3,4,3,4,4,4,3,3
2,0.14,0.15,0.14,0.16,0.13,0.14,0.16,0.17
3,0.12,0.16,0.15,0.15,0.13,0.15,0.16,0.10
4,-8%,3%,7%,-3%,9%,-3%,7%,-33%
