,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.76,0.32,-,0.61,-,-,0.32,0.60
1,5,4,,5,,,6,4
2,-,0.29,0.53,0.56,0.99,0.55,0.58,0.69
3,0.91,0.46,0.80,0.39,0.94,0.23,0.41,0.31
4,-6%,-42%,-7%,-38%,3%,-50%,-48%,-20%
