,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.18,0.16,0.11,0.21,0.22,0.19,0.19,0.21
1,11,7,8,6,6,8,6,6
2,0.18,0.15,0.12,0.19,0.21,0.15,0.17,0.18
3,0.17,0.09,0.18,0.20,0.29,0.19,0.23,0.27
4,-15%,-44%,6%,18%,71%,111%,28%,35%
