,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,-,-,-,-,-,-,-,-
1,,,,,,,,
2,-,0.13,0.49,0.56,0.31,0.26,0.70,0.79
3,0.22,0.23,0.56,0.58,0.38,0.43,0.79,0.67
4,10%,29%,21%,32%,74%,91%,42%,17%
