,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.16,-0.04,0.20,0.20,0.55,0.34,0.40,0.46
1,7,7,6,5,6,8,5,5
2,-0.18,-0.02,0.25,0.19,0.53,0.32,0.43,0.42
3,-0.24,-0.04,0.19,0.25,0.50,0.19,0.62,1.48
4,-2300%,-500%,290%,247%,308%,575%,226%,492%
