,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.74,0.42,0.41,0.32,0.39,0.33,0.30,0.28
1,29,26,21,20,22,22,10,17
2,0.68,0.37,0.37,0.31,0.31,0.29,0.26,0.24
3,0.68,0.34,0.15,0.32,0.46,0.33,0.39,0.30
4,15%,-45%,-81%,-53%,-33%,-3%,154%,-6%
