,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.46,0.23,0.04,-,-,-,-,-
1,5,4,3,,,,,
2,0.47,0.22,0.05,0.01,0.24,0.16,0.29,0.30
3,0.46,0.04,-0.13,0.09,0.39,0.16,0.29,0.28
4,7%,-56%,-138%,-75%,-15%,300%,323%,211%
