,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.21,1.03,0.84,0.86,0.88,0.86,1.04,1.04
1,10,10,5,3,3,4,3,6
2,1.18,1.03,0.74,0.84,0.85,0.84,1.02,0.98
3,1.31,1.28,0.59,0.94,0.82,0.99,1.26,1.08
4,6%,21%,-51%,-21%,-37%,-23%,114%,15%
