,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.56,1.31,1.11,1.44,1.57,1.32,1.58,1.72
1,20,16,15,16,17,12,12,12
2,1.54,1.27,1.09,1.41,1.56,1.25,1.55,1.68
3,1.57,1.28,1.15,1.42,1.62,1.30,1.61,1.73
4,-2%,-22%,-35%,0%,3%,2%,40%,22%
